x y ey
1 1.918656369 .01880000000000000000
2 1.948079555 .00470000000000000000
3 1.922531642 .00690000000000000000
4 1.936787655 .02050000000000000000
5 2.003858122 .01640000000000000000
6 2.037722843 .00480000000000000000
7 2.304777490 .03370000000000000000
