x y ey
1 1.967466168 .01260000000000000000
2 1.948267905 .01570000000000000000
3 2.012841187 .00650000000000000000
4 1.962893227 .00610000000000000000
5 1.972955074 .00850000000000000000
6 1.981084827 .02310000000000000000
7 2.022143487 .00720000000000000000
8 41.680596958 .00100000000000000000
