x y ey
1 2.014584360 .00700000000000000000
2 2.058451161 .00470000000000000000
3 2.141439410 .01010000000000000000
4 2.128784385 .01080000000000000000
5 2.059793411 .00240000000000000000
6 2.209437235 .01330000000000000000
7 2.064813830 .02040000000000000000
8 2.378358426 .00760000000000000000
9 2.197240119 .00080000000000000000
