x y ey
1 1.627520860 .00730000000000000000
2 1.641368190 .00720000000000000000
3 1.647228989 .01430000000000000000
4 1.624176128 .01840000000000000000
5 1.681465312 .00850000000000000000
6 1.920752682 .12910000000000000000
