x y ey
1 2.109023687 .01680000000000000000
2 2.125428856 .01200000000000000000
3 2.103834468 .01660000000000000000
4 2.104876771 .01290000000000000000
5 2.124752254 .01910000000000000000
6 2.247613859 .00720000000000000000
