x y ey
1 1.643884972 .00960000000000000000
2 1.633841512 .01850000000000000000
3 1.668406372 .00430000000000000000
4 1.631999757 .00910000000000000000
5 2.149163107 .02920000000000000000
6 6.064619252 .01050000000000000000
7 182.762423114 .99730000000000000000
