x y ey
1 1.857597675 .01270000000000000000
2 1.937839697 .01910000000000000000
3 1.909191764 .00890000000000000000
4 1.975723964 .00810000000000000000
5 1.924684117 .02280000000000000000
6 1.978264887 .02320000000000000000
7 1.952597886 .01940000000000000000
8 1.979587382 .00560000000000000000
9 1.969926692 .00420000000000000000
10 8.073108821 .01030000000000000000
11 2.680137941 .00110000000000000000
12 7.057227174 .00870000000000000000
